time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37
1.04999, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -2.83945e-28, 0, 2.52164e-08, 1.03206, 0, 0, 2.27179e-09, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 2.03649e-08
1.1, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -1.60804e-34, 0, 2.52164e-08, 1.03206, 0, 0, 1.84655e-09, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 1.9606e-08
1.15, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -9.1076e-41, 0, 2.52164e-08, 1.03206, 0, 0, 1.49544e-09, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 1.82611e-08
1.2, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -6.92241e-43, 0, 2.52164e-08, 1.03206, 0, 0, 1.20707e-09, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 1.6429e-08
1.25, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -6.92241e-43, 0, 2.52164e-08, 1.03206, 0, 0, 9.71351e-10, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 1.45522e-08
1.3, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -6.92241e-43, 0, 2.52164e-08, 1.03206, 0, 0, 7.79506e-10, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 1.27492e-08
1.35001, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -9.8928e-10, 0, 2.52164e-08, 1.03206, 0, 0, 6.23972e-10, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 5.53017e-08, 6.39499e-09, 1.10558e-08
1.40001, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -5.60251e-16, 0, 2.52164e-08, 1.03206, 0, 0, 4.98322e-10, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 5.53017e-08, 6.39499e-09, 9.49678e-09
1.45001, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -8.48043e-10, 0, 2.52164e-08, 1.03206, 0, 0, 3.97137e-10, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 8.08682e-09
1.50001, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.92566e-11, 0, 2.52164e-08, 1.03206, 0, 0, 3.1589e-10, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 6.83149e-09
1.55002, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -2.22319e-17, 0, 2.52164e-08, 1.03206, 0, 0, 2.50823e-10, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 5.72922e-09
1.60002, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -1.25904e-23, 0, 2.52164e-08, 1.03206, 0, 0, 1.98839e-10, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 4.77313e-09
1.65002, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -7.13021e-30, 0, 2.52164e-08, 1.03206, 0, 0, 1.57397e-10, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 3.95279e-09
1.70002, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -4.03799e-36, 0, 2.52164e-08, 1.03206, 0, 0, 1.24425e-10, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 3.25565e-09
1.75003, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -2.13278e-42, 0, 2.52164e-08, 1.03206, 0, 0, 9.82394e-11, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 2.66823e-09
1.80003, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 7.74772e-11, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 2.17703e-09
1.85003, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 6.104e-11, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 1.76904e-09
1.90003, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 4.80445e-11, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 1.43221e-09
1.95004, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 3.7783e-11, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 1.15563e-09
2.00004, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 2.96897e-11, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 9.29621e-10
2.00004, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 2.96897e-11, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 9.29621e-10
2.05003, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 2.3313e-11, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 7.45744e-10
2.10003, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 1.82936e-11, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 5.96731e-10
2.15003, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 1.43462e-11, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 4.76396e-10
2.20002, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 1.12442e-11, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 3.79533e-10
2.25002, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 8.80836e-12, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 3.01787e-10
2.30002, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 6.89695e-12, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 2.3955e-10
2.35001, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 5.39796e-12, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 1.89846e-10
2.40001, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 4.22308e-12, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 1.50236e-10
2.45, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 3.30271e-12, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 1.18733e-10
2.5, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 2.58205e-12, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 9.37217e-11
2.55, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 2.01801e-12, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 7.3897e-11
2.59999, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 1.57674e-12, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 5.82067e-11
2.64999, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 1.23164e-12, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 4.58052e-11
2.69999, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 9.61837e-13, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 3.60152e-11
2.74998, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 7.50973e-13, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 2.82955e-11
2.79998, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 5.86218e-13, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 2.22147e-11
2.84998, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 4.57523e-13, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 1.74291e-11
2.89997, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 3.57019e-13, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 1.36663e-11
2.94997, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 2.7855e-13, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 1.07099e-11
2.99996, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 2.17296e-13, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 8.38885e-12
3.00096, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 2.16219e-13, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 8.34793e-12
3.00096, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 2.16219e-13, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 8.34793e-12
3.05096, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 1.68648e-13, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 6.53565e-12
3.10096, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 1.31528e-13, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 5.11463e-12
3.15095, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 1.02567e-13, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 4.00101e-12
3.20095, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 7.99739e-14, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 3.12873e-12
3.25095, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 6.23518e-14, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 2.44582e-12
3.30094, 0.982911, 1.90773, 0.959046, 4.52976, 0.933992, 6.59628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12875e-43, 6.92241e-43, -3.81153e-43, 0, 2.52164e-08, 1.03206, 0, 0, 4.86085e-14, 0, 1.007, 0, 0, 0, -3.99687e-08, 0.980691, 0, 0, 1.91139e-12
